adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-08-22,2021-08-28,2021,139,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-34,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-08-29,2021-09-04,2021,139,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-35,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-09-05,2021-09-11,2021,131,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-36,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-09-12,2021-09-18,2021,169,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-37,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-09-19,2021-09-25,2021,188,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-38,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-09-26,2021-10-02,2021,218,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-39,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-10-03,2021-10-09,2021,197,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-40,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-10-10,2021-10-16,2021,147,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-41,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-10-17,2021-10-23,2021,191,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-42,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-10-24,2021-10-30,2021,139,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-43,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-10-31,2021-11-06,2021,156,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-44,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-11-07,2021-11-13,2021,157,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-45,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-11-14,2021-11-20,2021,115,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-46,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-11-21,2021-11-27,2021,87,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-47,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-11-28,2021-12-04,2021,118,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-48,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-12-05,2021-12-11,2021,98,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-49,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-12-12,2021-12-18,2021,88,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-50,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-12-19,2021-12-25,2021,77,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-51,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2021-12-26,2022-01-01,2021,45,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-52,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-01-01,2022-12-31,2022,7485,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-01-02,2022-01-08,2022,95,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-01-09,2022-01-15,2022,57,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-02,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-01-16,2022-01-22,2022,37,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-03,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-01-23,2022-01-29,2022,30,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-04,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-01-30,2022-02-05,2022,37,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-05,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-02-06,2022-02-12,2022,44,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-06,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-02-13,2022-02-19,2022,36,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-07,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-02-20,2022-02-26,2022,35,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-08,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-02-27,2022-03-05,2022,39,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-09,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-03-06,2022-03-12,2022,30,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-10,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-03-13,2022-03-19,2022,45,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-11,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-03-20,2022-03-26,2022,77,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-12,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-03-27,2022-04-02,2022,49,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-13,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-04-03,2022-04-09,2022,56,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-14,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-04-10,2022-04-16,2022,68,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-15,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-04-17,2022-04-23,2022,89,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-16,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-04-24,2022-04-30,2022,84,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-17,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-05-01,2022-05-07,2022,118,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-18,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-05-08,2022-05-14,2022,152,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-19,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-05-15,2022-05-21,2022,165,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-20,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-05-22,2022-05-28,2022,147,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-21,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-05-29,2022-06-04,2022,158,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-22,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-06-05,2022-06-11,2022,215,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-23,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-06-12,2022-06-18,2022,256,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-24,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-06-19,2022-06-25,2022,213,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-25,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-06-26,2022-07-02,2022,195,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-26,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-07-03,2022-07-09,2022,253,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-27,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-07-10,2022-07-16,2022,287,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-28,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-07-17,2022-07-23,2022,270,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-29,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-07-24,2022-07-30,2022,268,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-30,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-07-31,2022-08-06,2022,316,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-31,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-08-07,2022-08-13,2022,270,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-32,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-08-14,2022-08-20,2022,297,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-33,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-08-21,2022-08-27,2022,292,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-34,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-08-28,2022-09-03,2022,260,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-35,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-09-04,2022-09-10,2022,223,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-36,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-09-11,2022-09-17,2022,212,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-37,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-09-18,2022-09-24,2022,163,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-38,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-09-25,2022-10-01,2022,198,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-39,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-10-02,2022-10-08,2022,200,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-40,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-10-09,2022-10-15,2022,175,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-41,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-10-16,2022-10-22,2022,181,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-42,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-10-23,2022-10-29,2022,185,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-43,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-10-30,2022-11-05,2022,139,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-44,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-11-06,2022-11-12,2022,155,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-45,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-11-13,2022-11-19,2022,136,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-46,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-11-20,2022-11-26,2022,106,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-47,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-11-27,2022-12-03,2022,106,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-48,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-12-04,2022-12-10,2022,110,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-49,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-12-11,2022-12-17,2022,74,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-50,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-12-18,2022-12-24,2022,59,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-51,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2022-12-25,2022-12-31,2022,23,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-52,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-01-01,2023-01-07,2023,65,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-01-08,2023-01-14,2023,78,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-02,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-01-15,2023-01-21,2023,57,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-03,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-01-22,2023-01-28,2023,53,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-04,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-01-29,2023-02-04,2023,51,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-05,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-02-05,2023-02-11,2023,48,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-06,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-02-12,2023-02-18,2023,44,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-07,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-02-19,2023-02-25,2023,55,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-08,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-02-26,2023-03-04,2023,43,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-09,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-03-05,2023-03-11,2023,43,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-10,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-03-12,2023-03-18,2023,53,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-11,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-03-19,2023-03-25,2023,60,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-12,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-03-26,2023-04-01,2023,56,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-13,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-04-02,2023-04-08,2023,52,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-14,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-04-09,2023-04-15,2023,77,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-15,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-04-16,2023-04-22,2023,78,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-16,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-04-23,2023-04-29,2023,76,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-17,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-04-30,2023-05-06,2023,110,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-18,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-05-07,2023-05-13,2023,142,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-19,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-05-14,2023-05-20,2023,105,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-20,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-05-21,2023-05-27,2023,138,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-21,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-05-28,2023-06-03,2023,146,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-22,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-06-04,2023-06-10,2023,149,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-23,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-06-11,2023-06-17,2023,228,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-24,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-06-18,2023-06-24,2023,237,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-25,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-06-25,2023-07-01,2023,306,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-26,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-07-02,2023-07-08,2023,343,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-27,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-07-09,2023-07-15,2023,436,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-28,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-07-16,2023-07-22,2023,533,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-29,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-07-23,2023-07-29,2023,548,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-30,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-07-30,2023-08-05,2023,787,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-31,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-08-06,2023-08-12,2023,798,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-32,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-08-13,2023-08-19,2023,945,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-33,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-08-20,2023-08-26,2023,999,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-34,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-08-27,2023-09-02,2023,1097,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-35,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-09-03,2023-09-09,2023,1174,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-36,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-09-10,2023-09-16,2023,976,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-37,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-09-17,2023-09-23,2023,1171,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-38,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-09-24,2023-09-30,2023,1217,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-39,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-10-01,2023-10-07,2023,1539,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-40,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-10-08,2023-10-14,2023,1486,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-41,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-10-15,2023-10-21,2023,1526,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-42,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-10-22,2023-10-28,2023,1402,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-43,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-10-29,2023-11-04,2023,1471,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-44,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-11-05,2023-11-11,2023,1647,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-45,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-11-12,2023-11-18,2023,1749,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-46,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-11-19,2023-11-25,2023,1520,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-47,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-11-26,2023-12-02,2023,1473,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-48,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-12-03,2023-12-09,2023,1388,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-49,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-12-10,2023-12-16,2023,1057,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-50,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-12-17,2023-12-23,2023,541,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-51,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-12-24,2023-12-30,2023,276,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-52,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2023-12-31,2024-01-06,2023,916,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-01-01,2024-12-31,2024,31259,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-01,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-01-07,2024-01-13,2024,736,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-02,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-01-14,2024-01-20,2024,641,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-03,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-01-21,2024-01-27,2024,631,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-04,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-01-28,2024-02-03,2024,568,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-05,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-02-04,2024-02-10,2024,472,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-06,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-02-11,2024-02-17,2024,421,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-07,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-02-18,2024-02-24,2024,401,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-08,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-02-25,2024-03-02,2024,340,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-09,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-03-03,2024-03-09,2024,289,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-10,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-03-10,2024-03-16,2024,256,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-11,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-03-17,2024-03-23,2024,238,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-12,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-03-24,2024-03-30,2024,178,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-13,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-03-31,2024-04-06,2024,247,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-14,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-04-07,2024-04-13,2024,216,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-15,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-04-14,2024-04-20,2024,214,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-16,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-04-21,2024-04-27,2024,216,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-17,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-04-28,2024-05-04,2024,223,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-18,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-05-05,2024-05-11,2024,285,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-19,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-05-12,2024-05-18,2024,280,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-20,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-05-19,2024-05-25,2024,368,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-21,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-05-26,2024-06-01,2024,489,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-22,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-06-02,2024-06-08,2024,636,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-23,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-06-09,2024-06-15,2024,648,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-24,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-06-16,2024-06-22,2024,790,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-25,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-06-23,2024-06-29,2024,739,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-26,PAHO
COSTA RICA,NA,NA,COSTA RICA,CRI,61,CRI,NA,2024-06-30,2024-07-06,2024,758,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-27,PAHO
